week,ruralpop,ruraldeaths,ruraldeathrate,urbanpop,urbandeaths,urbandeathrate,excessdeathsYN,excessdeath%,ruralicubedsavg,urbanicubedsavg,ruralicuoccupancy,urbanicuoccupancy,ruralinptbeds,urbaninptbeds
10/9/2022,6139339.0,48.0,0.7818431267600633,4987417.0,38.0,0.7619174414331106,false,4.30986865635139,0.9409090909090909,10.582191780821915,0.615909090909091,8.471232876712328,12.595454545454546,108.42328767123291
10/16/2022,6139339.0,40.0,0.6515359389667194,4987417.0,30.0,0.6015137695524557,true,7.25055349086753,0.9454545454545454,10.52876712328767,0.44090909090909086,8.51095890410959,12.588636363636367,108.08356164383564
10/23/2022,6139339.0,70.0,1.140187893191759,4987417.0,48.0,0.9624220312839291,true,6.89764962895103,0.9340909090909091,10.604109589041096,0.43863636363636366,8.436986301369862,12.64318181818182,108.99863013698632
10/30/2022,6139339.0,66.0,1.075034299295087,4987417.0,48.0,0.9624220312839291,false,1.66966727818368,0.884090909090909,10.735616438356166,0.5681818181818182,8.780821917808218,12.625,108.66986301369863
11/6/2022,6139339.0,59.0,0.9610155099759111,4987417.0,53.0,1.0626743262093383,true,11.3125906173925,0.8954545454545454,10.693150684931506,0.48863636363636365,8.676712328767122,12.668181818181818,109.31917808219175
11/13/2022,6139339.0,61.0,0.993592306924247,4987417.0,53.0,1.0626743262093383,true,8.14912126162561,0.9363636363636364,10.893150684931506,0.615909090909091,8.875342465753425,12.924999999999999,109.93561643835613
11/20/2022,6139339.0,63.0,1.026169103872583,4987417.0,51.0,1.0225734082391749,true,9.6886962732942,0.8886363636363637,10.779452054794522,0.44090909090909086,8.70958904109589,12.704545454545455,109.77671232876715
11/27/2022,6139339.0,52.0,0.8469967206567351,4987417.0,52.0,1.0426238672242567,true,6.82075180329911,0.9431818181818182,10.87123287671233,0.3909090909090909,8.739726027397262,12.65,109.63150684931504
12/4/2022,6139339.0,69.0,1.123899494717591,4987417.0,49.0,0.982472490269011,false,5.46237580572959,0.9590909090909091,11.042465753424656,0.6090909090909091,9.058904109589042,12.784090909090908,112.2301369863014
12/11/2022,6139339.0,53.0,0.8632851191309031,4987417.0,45.0,0.9022706543286837,false,5.28508193004893,1.0318181818181817,11.057534246575342,0.6954545454545454,8.967123287671235,12.961363636363636,111.36986301369863
12/18/2022,6139339.0,39.0,0.6352475404925514,4987417.0,31.0,0.6215642285375376,false,5.16942735209299,0.9795454545454546,10.816438356164383,0.5840909090909091,8.591780821917808,13.093181818181817,110.84931506849315
12/25/2022,6139339.0,50.0,0.8144199237083993,4987417.0,42.0,0.842119277373438,false,1.3222181017194,0.9522727272727273,10.879166666666666,0.6681818181818181,8.36111111111111,12.640909090909092,109.1263888888889
1/1/2023,6139339.0,63.0,1.026169103872583,4987417.0,53.0,1.0626743262093383,false,0.0,1.0159090909090909,11.105555555555556,0.634090909090909,8.505555555555556,12.863636363636363,111.53055555555557
1/8/2023,6139339.0,24.0,0.39092156338003164,4987417.0,14.0,0.280706425791146,false,0.0,0.9681818181818183,11.120833333333332,0.5136363636363637,8.7875,12.865909090909094,111.86944444444445
